subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	29	1	1	4
sub-jgrAesAWc11L	0	0	0	1	1	190
sub-jgrAesAWc11R	0	0	0	1	1	190
sub-jgrAesAWc11R1L	0	0	0	1	1	190
sub-jgrAesAWc12R	0	0	0	1	1	190
sub-jgrAesAWc1NT	0	0	0	1	1	190
sub-jgrAesAWc21L	0	0	0	1	1	190
sub-jgrAesAWc21R	0	0	0	1	1	190
sub-jgrAesAWc21R1L	0	0	0	1	1	190
sub-jgrAesAWc22R	0	0	0	1	1	190
sub-jgrAesISOc11L	0	0	0	1	1	95
sub-jgrAesISOc11R	0	0	0	1	1	190
sub-jgrAesISOc11R1L	0	0	0	1	1	190
sub-jgrAesISOc12R	0	0	0	1	1	190
sub-jgrAesISOc1NT	0	0	0	1	1	190
sub-jgrAesISOc21L	0	0	0	1	1	190
sub-jgrAesISOc21R	0	0	0	1	1	190
sub-jgrAesISOc21R1L	0	0	0	1	1	190
sub-jgrAesISOc22R	0	0	0	1	1	190
sub-jgrAesISOc2NT	0	0	0	1	1	190
sub-jgrAesMEDISOc11L	0	0	0	1	1	190
sub-jgrAesMEDISOc11R	0	0	0	1	1	190
sub-jgrAesMEDISOc11R1L	0	0	0	1	1	190
sub-jgrAesMEDISOc12R	0	0	0	1	1	190
sub-jgrAesMEDISOc1NT	0	0	0	1	1	190
sub-jgrAesMEDISOc21L	0	0	0	1	1	190
sub-jgrAesMEDISOc21R	0	0	0	1	1	190
sub-jgrAesMEDISOc21R1L	0	0	0	1	1	190
sub-jgrAesMEDISOc22r	0	0	0	1	1	190
sub-jgrAesMEDISOc2NT	0	0	0	1	1	190
